category,type,split,label,is_defect,resolution,mode,filename
tile,Texture,test,good,0,840x840,RGB,002.png
tile,Texture,test,good,0,840x840,RGB,003.png
tile,Texture,test,good,0,840x840,RGB,004.png
tile,Texture,test,good,0,840x840,RGB,005.png
tile,Texture,test,good,0,840x840,RGB,006.png
tile,Texture,test,good,0,840x840,RGB,007.png
tile,Texture,test,good,0,840x840,RGB,008.png
tile,Texture,test,good,0,840x840,RGB,009.png
tile,Texture,test,good,0,840x840,RGB,010.png
tile,Texture,test,good,0,840x840,RGB,011.png
tile,Texture,test,good,0,840x840,RGB,012.png
tile,Texture,test,good,0,840x840,RGB,013.png
tile,Texture,test,good,0,840x840,RGB,014.png
tile,Texture,test,good,0,840x840,RGB,015.png
tile,Texture,test,good,0,840x840,RGB,016.png
tile,Texture,test,good,0,840x840,RGB,017.png
tile,Texture,test,good,0,840x840,RGB,018.png
tile,Texture,test,good,0,840x840,RGB,019.png
tile,Texture,test,good,0,840x840,RGB,020.png
tile,Texture,test,good,0,840x840,RGB,021.png
tile,Texture,test,good,0,840x840,RGB,022.png
tile,Texture,test,good,0,840x840,RGB,023.png
tile,Texture,test,good,0,840x840,RGB,024.png
tile,Texture,test,good,0,840x840,RGB,025.png
tile,Texture,test,good,0,840x840,RGB,026.png
tile,Texture,test,good,0,840x840,RGB,027.png
tile,Texture,test,good,0,840x840,RGB,028.png
tile,Texture,test,good,0,840x840,RGB,029.png
tile,Texture,test,good,0,840x840,RGB,030.png
tile,Texture,test,good,0,840x840,RGB,031.png
tile,Texture,test,good,0,840x840,RGB,032.png
tile,Texture,test,gray_stroke,1,840x840,RGB,000.png
tile,Texture,test,gray_stroke,1,840x840,RGB,001.png
tile,Texture,test,gray_stroke,1,840x840,RGB,002.png
tile,Texture,test,gray_stroke,1,840x840,RGB,003.png
tile,Texture,test,gray_stroke,1,840x840,RGB,004.png
tile,Texture,test,gray_stroke,1,840x840,RGB,005.png
tile,Texture,test,gray_stroke,1,840x840,RGB,006.png
tile,Texture,test,gray_stroke,1,840x840,RGB,007.png
tile,Texture,test,gray_stroke,1,840x840,RGB,008.png
tile,Texture,test,gray_stroke,1,840x840,RGB,009.png
tile,Texture,test,gray_stroke,1,840x840,RGB,010.png
tile,Texture,test,gray_stroke,1,840x840,RGB,011.png
tile,Texture,test,gray_stroke,1,840x840,RGB,012.png
tile,Texture,test,gray_stroke,1,840x840,RGB,013.png
tile,Texture,test,gray_stroke,1,840x840,RGB,014.png
tile,Texture,test,gray_stroke,1,840x840,RGB,015.png
tile,Texture,test,oil,1,840x840,RGB,000.png
tile,Texture,test,oil,1,840x840,RGB,001.png
tile,Texture,test,oil,1,840x840,RGB,002.png
tile,Texture,test,oil,1,840x840,RGB,003.png
tile,Texture,test,oil,1,840x840,RGB,004.png
tile,Texture,test,oil,1,840x840,RGB,005.png
tile,Texture,test,oil,1,840x840,RGB,006.png
tile,Texture,test,oil,1,840x840,RGB,007.png
tile,Texture,test,oil,1,840x840,RGB,008.png
tile,Texture,test,oil,1,840x840,RGB,009.png
tile,Texture,test,oil,1,840x840,RGB,010.png
tile,Texture,test,oil,1,840x840,RGB,011.png
tile,Texture,test,oil,1,840x840,RGB,012.png
tile,Texture,test,oil,1,840x840,RGB,013.png
tile,Texture,test,oil,1,840x840,RGB,014.png
tile,Texture,test,oil,1,840x840,RGB,015.png
tile,Texture,test,oil,1,840x840,RGB,016.png
tile,Texture,test,oil,1,840x840,RGB,017.png
tile,Texture,test,rough,1,840x840,RGB,000.png
tile,Texture,test,rough,1,840x840,RGB,001.png
tile,Texture,test,rough,1,840x840,RGB,002.png
tile,Texture,test,rough,1,840x840,RGB,003.png
tile,Texture,test,rough,1,840x840,RGB,004.png
tile,Texture,test,rough,1,840x840,RGB,005.png
tile,Texture,test,rough,1,840x840,RGB,006.png
tile,Texture,test,rough,1,840x840,RGB,007.png
tile,Texture,test,rough,1,840x840,RGB,008.png
tile,Texture,test,rough,1,840x840,RGB,009.png
tile,Texture,test,rough,1,840x840,RGB,010.png
tile,Texture,test,rough,1,840x840,RGB,011.png
tile,Texture,test,rough,1,840x840,RGB,012.png
tile,Texture,test,rough,1,840x840,RGB,013.png
tile,Texture,test,rough,1,840x840,RGB,014.png
toothbrush,Objet,train,good,0,1024x1024,RGB,000.png
toothbrush,Objet,train,good,0,1024x1024,RGB,001.png
toothbrush,Objet,train,good,0,1024x1024,RGB,002.png
toothbrush,Objet,train,good,0,1024x1024,RGB,003.png
toothbrush,Objet,train,good,0,1024x1024,RGB,004.png
toothbrush,Objet,train,good,0,1024x1024,RGB,005.png
toothbrush,Objet,train,good,0,1024x1024,RGB,006.png
toothbrush,Objet,train,good,0,1024x1024,RGB,007.png
toothbrush,Objet,train,good,0,1024x1024,RGB,008.png
toothbrush,Objet,train,good,0,1024x1024,RGB,009.png
toothbrush,Objet,train,good,0,1024x1024,RGB,010.png
toothbrush,Objet,train,good,0,1024x1024,RGB,011.png
toothbrush,Objet,train,good,0,1024x1024,RGB,012.png
toothbrush,Objet,train,good,0,1024x1024,RGB,013.png
toothbrush,Objet,train,good,0,1024x1024,RGB,014.png
toothbrush,Objet,train,good,0,1024x1024,RGB,015.png
toothbrush,Objet,train,good,0,1024x1024,RGB,016.png
toothbrush,Objet,train,good,0,1024x1024,RGB,017.png
toothbrush,Objet,train,good,0,1024x1024,RGB,018.png
toothbrush,Objet,train,good,0,1024x1024,RGB,019.png
toothbrush,Objet,train,good,0,1024x1024,RGB,020.png
toothbrush,Objet,train,good,0,1024x1024,RGB,021.png
toothbrush,Objet,train,good,0,1024x1024,RGB,022.png
toothbrush,Objet,train,good,0,1024x1024,RGB,023.png
toothbrush,Objet,train,good,0,1024x1024,RGB,024.png
toothbrush,Objet,train,good,0,1024x1024,RGB,025.png
toothbrush,Objet,train,good,0,1024x1024,RGB,026.png
toothbrush,Objet,train,good,0,1024x1024,RGB,027.png
toothbrush,Objet,train,good,0,1024x1024,RGB,028.png
toothbrush,Objet,train,good,0,1024x1024,RGB,029.png
toothbrush,Objet,train,good,0,1024x1024,RGB,030.png
toothbrush,Objet,train,good,0,1024x1024,RGB,031.png
toothbrush,Objet,train,good,0,1024x1024,RGB,032.png
toothbrush,Objet,train,good,0,1024x1024,RGB,033.png
toothbrush,Objet,train,good,0,1024x1024,RGB,034.png
toothbrush,Objet,train,good,0,1024x1024,RGB,035.png
toothbrush,Objet,train,good,0,1024x1024,RGB,036.png
toothbrush,Objet,train,good,0,1024x1024,RGB,037.png
toothbrush,Objet,train,good,0,1024x1024,RGB,038.png
toothbrush,Objet,train,good,0,1024x1024,RGB,039.png
toothbrush,Objet,train,good,0,1024x1024,RGB,040.png
toothbrush,Objet,train,good,0,1024x1024,RGB,041.png
toothbrush,Objet,train,good,0,1024x1024,RGB,042.png
toothbrush,Objet,train,good,0,1024x1024,RGB,043.png
toothbrush,Objet,train,good,0,1024x1024,RGB,044.png
toothbrush,Objet,train,good,0,1024x1024,RGB,045.png
toothbrush,Objet,train,good,0,1024x1024,RGB,046.png
toothbrush,Objet,train,good,0,1024x1024,RGB,047.png
toothbrush,Objet,train,good,0,1024x1024,RGB,048.png
toothbrush,Objet,train,good,0,1024x1024,RGB,049.png
toothbrush,Objet,train,good,0,1024x1024,RGB,050.png
toothbrush,Objet,train,good,0,1024x1024,RGB,051.png
toothbrush,Objet,train,good,0,1024x1024,RGB,052.png
toothbrush,Objet,train,good,0,1024x1024,RGB,053.png
toothbrush,Objet,train,good,0,1024x1024,RGB,054.png
toothbrush,Objet,train,good,0,1024x1024,RGB,055.png
toothbrush,Objet,train,good,0,1024x1024,RGB,056.png
toothbrush,Objet,train,good,0,1024x1024,RGB,057.png
toothbrush,Objet,train,good,0,1024x1024,RGB,058.png
toothbrush,Objet,train,good,0,1024x1024,RGB,059.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,000.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,001.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,002.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,003.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,004.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,005.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,006.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,007.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,008.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,009.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,010.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,011.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,012.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,013.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,014.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,015.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,016.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,017.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,018.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,019.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,020.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,021.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,022.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,023.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,024.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,025.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,026.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,027.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,028.png
toothbrush,Objet,test,defective,1,1024x1024,RGB,029.png
toothbrush,Objet,test,good,0,1024x1024,RGB,000.png
toothbrush,Objet,test,good,0,1024x1024,RGB,001.png
toothbrush,Objet,test,good,0,1024x1024,RGB,002.png
toothbrush,Objet,test,good,0,1024x1024,RGB,003.png
toothbrush,Objet,test,good,0,1024x1024,RGB,004.png
toothbrush,Objet,test,good,0,1024x1024,RGB,005.png
toothbrush,Objet,test,good,0,1024x1024,RGB,006.png
toothbrush,Objet,test,good,0,1024x1024,RGB,007.png
toothbrush,Objet,test,good,0,1024x1024,RGB,008.png
toothbrush,Objet,test,good,0,1024x1024,RGB,009.png
toothbrush,Objet,test,good,0,1024x1024,RGB,010.png
toothbrush,Objet,test,good,0,1024x1024,RGB,011.png
transistor,Objet,train,good,0,1024x1024,RGB,000.png
transistor,Objet,train,good,0,1024x1024,RGB,001.png
transistor,Objet,train,good,0,1024x1024,RGB,002.png
transistor,Objet,train,good,0,1024x1024,RGB,003.png
transistor,Objet,train,good,0,1024x1024,RGB,004.png
transistor,Objet,train,good,0,1024x1024,RGB,005.png
transistor,Objet,train,good,0,1024x1024,RGB,006.png
transistor,Objet,train,good,0,1024x1024,RGB,007.png
transistor,Objet,train,good,0,1024x1024,RGB,008.png
transistor,Objet,train,good,0,1024x1024,RGB,009.png
transistor,Objet,train,good,0,1024x1024,RGB,010.png
transistor,Objet,train,good,0,1024x1024,RGB,011.png
transistor,Objet,train,good,0,1024x1024,RGB,012.png
transistor,Objet,train,good,0,1024x1024,RGB,013.png
transistor,Objet,train,good,0,1024x1024,RGB,014.png
transistor,Objet,train,good,0,1024x1024,RGB,015.png
transistor,Objet,train,good,0,1024x1024,RGB,016.png
transistor,Objet,train,good,0,1024x1024,RGB,017.png
transistor,Objet,train,good,0,1024x1024,RGB,018.png
transistor,Objet,train,good,0,1024x1024,RGB,019.png
transistor,Objet,train,good,0,1024x1024,RGB,020.png
transistor,Objet,train,good,0,1024x1024,RGB,021.png
transistor,Objet,train,good,0,1024x1024,RGB,022.png
transistor,Objet,train,good,0,1024x1024,RGB,023.png
transistor,Objet,train,good,0,1024x1024,RGB,024.png
transistor,Objet,train,good,0,1024x1024,RGB,025.png
transistor,Objet,train,good,0,1024x1024,RGB,026.png
transistor,Objet,train,good,0,1024x1024,RGB,027.png
transistor,Objet,train,good,0,1024x1024,RGB,028.png
transistor,Objet,train,good,0,1024x1024,RGB,029.png
transistor,Objet,train,good,0,1024x1024,RGB,030.png
transistor,Objet,train,good,0,1024x1024,RGB,031.png
transistor,Objet,train,good,0,1024x1024,RGB,032.png
transistor,Objet,train,good,0,1024x1024,RGB,033.png
transistor,Objet,train,good,0,1024x1024,RGB,034.png
transistor,Objet,train,good,0,1024x1024,RGB,035.png
transistor,Objet,train,good,0,1024x1024,RGB,036.png
transistor,Objet,train,good,0,1024x1024,RGB,037.png
transistor,Objet,train,good,0,1024x1024,RGB,038.png
transistor,Objet,train,good,0,1024x1024,RGB,039.png
transistor,Objet,train,good,0,1024x1024,RGB,040.png
transistor,Objet,train,good,0,1024x1024,RGB,041.png
transistor,Objet,train,good,0,1024x1024,RGB,042.png
transistor,Objet,train,good,0,1024x1024,RGB,043.png
transistor,Objet,train,good,0,1024x1024,RGB,044.png
transistor,Objet,train,good,0,1024x1024,RGB,045.png
transistor,Objet,train,good,0,1024x1024,RGB,046.png
transistor,Objet,train,good,0,1024x1024,RGB,047.png
transistor,Objet,train,good,0,1024x1024,RGB,048.png
transistor,Objet,train,good,0,1024x1024,RGB,049.png
transistor,Objet,train,good,0,1024x1024,RGB,050.png
transistor,Objet,train,good,0,1024x1024,RGB,051.png
transistor,Objet,train,good,0,1024x1024,RGB,052.png
transistor,Objet,train,good,0,1024x1024,RGB,053.png
transistor,Objet,train,good,0,1024x1024,RGB,054.png
transistor,Objet,train,good,0,1024x1024,RGB,055.png
transistor,Objet,train,good,0,1024x1024,RGB,056.png
transistor,Objet,train,good,0,1024x1024,RGB,057.png
transistor,Objet,train,good,0,1024x1024,RGB,058.png
transistor,Objet,train,good,0,1024x1024,RGB,059.png
transistor,Objet,train,good,0,1024x1024,RGB,060.png
transistor,Objet,train,good,0,1024x1024,RGB,061.png
transistor,Objet,train,good,0,1024x1024,RGB,062.png
transistor,Objet,train,good,0,1024x1024,RGB,063.png
transistor,Objet,train,good,0,1024x1024,RGB,064.png
transistor,Objet,train,good,0,1024x1024,RGB,065.png
transistor,Objet,train,good,0,1024x1024,RGB,066.png
transistor,Objet,train,good,0,1024x1024,RGB,067.png
transistor,Objet,train,good,0,1024x1024,RGB,068.png
transistor,Objet,train,good,0,1024x1024,RGB,069.png
transistor,Objet,train,good,0,1024x1024,RGB,070.png
transistor,Objet,train,good,0,1024x1024,RGB,071.png
transistor,Objet,train,good,0,1024x1024,RGB,072.png
transistor,Objet,train,good,0,1024x1024,RGB,073.png
transistor,Objet,train,good,0,1024x1024,RGB,074.png
transistor,Objet,train,good,0,1024x1024,RGB,075.png
transistor,Objet,train,good,0,1024x1024,RGB,076.png
transistor,Objet,train,good,0,1024x1024,RGB,077.png
transistor,Objet,train,good,0,1024x1024,RGB,078.png
transistor,Objet,train,good,0,1024x1024,RGB,079.png
transistor,Objet,train,good,0,1024x1024,RGB,080.png
transistor,Objet,train,good,0,1024x1024,RGB,081.png
transistor,Objet,train,good,0,1024x1024,RGB,082.png
transistor,Objet,train,good,0,1024x1024,RGB,083.png
transistor,Objet,train,good,0,1024x1024,RGB,084.png
transistor,Objet,train,good,0,1024x1024,RGB,085.png
transistor,Objet,train,good,0,1024x1024,RGB,086.png
transistor,Objet,train,good,0,1024x1024,RGB,087.png
transistor,Objet,train,good,0,1024x1024,RGB,088.png
transistor,Objet,train,good,0,1024x1024,RGB,089.png
transistor,Objet,train,good,0,1024x1024,RGB,090.png
transistor,Objet,train,good,0,1024x1024,RGB,091.png
transistor,Objet,train,good,0,1024x1024,RGB,092.png
transistor,Objet,train,good,0,1024x1024,RGB,093.png
transistor,Objet,train,good,0,1024x1024,RGB,094.png
transistor,Objet,train,good,0,1024x1024,RGB,095.png
transistor,Objet,train,good,0,1024x1024,RGB,096.png
transistor,Objet,train,good,0,1024x1024,RGB,097.png
transistor,Objet,train,good,0,1024x1024,RGB,098.png
transistor,Objet,train,good,0,1024x1024,RGB,099.png
transistor,Objet,train,good,0,1024x1024,RGB,100.png
transistor,Objet,train,good,0,1024x1024,RGB,101.png
transistor,Objet,train,good,0,1024x1024,RGB,102.png
transistor,Objet,train,good,0,1024x1024,RGB,103.png
transistor,Objet,train,good,0,1024x1024,RGB,104.png
transistor,Objet,train,good,0,1024x1024,RGB,105.png
transistor,Objet,train,good,0,1024x1024,RGB,106.png
transistor,Objet,train,good,0,1024x1024,RGB,107.png
transistor,Objet,train,good,0,1024x1024,RGB,108.png
transistor,Objet,train,good,0,1024x1024,RGB,109.png
transistor,Objet,train,good,0,1024x1024,RGB,110.png
transistor,Objet,train,good,0,1024x1024,RGB,111.png
transistor,Objet,train,good,0,1024x1024,RGB,112.png
transistor,Objet,train,good,0,1024x1024,RGB,113.png
transistor,Objet,train,good,0,1024x1024,RGB,114.png
transistor,Objet,train,good,0,1024x1024,RGB,115.png
transistor,Objet,train,good,0,1024x1024,RGB,116.png
transistor,Objet,train,good,0,1024x1024,RGB,117.png
transistor,Objet,train,good,0,1024x1024,RGB,118.png
transistor,Objet,train,good,0,1024x1024,RGB,119.png
transistor,Objet,train,good,0,1024x1024,RGB,120.png
transistor,Objet,train,good,0,1024x1024,RGB,121.png
transistor,Objet,train,good,0,1024x1024,RGB,122.png
transistor,Objet,train,good,0,1024x1024,RGB,123.png
transistor,Objet,train,good,0,1024x1024,RGB,124.png
transistor,Objet,train,good,0,1024x1024,RGB,125.png
transistor,Objet,train,good,0,1024x1024,RGB,126.png
transistor,Objet,train,good,0,1024x1024,RGB,127.png
transistor,Objet,train,good,0,1024x1024,RGB,128.png
transistor,Objet,train,good,0,1024x1024,RGB,129.png
transistor,Objet,train,good,0,1024x1024,RGB,130.png
transistor,Objet,train,good,0,1024x1024,RGB,131.png
transistor,Objet,train,good,0,1024x1024,RGB,132.png
transistor,Objet,train,good,0,1024x1024,RGB,133.png
transistor,Objet,train,good,0,1024x1024,RGB,134.png
transistor,Objet,train,good,0,1024x1024,RGB,135.png
transistor,Objet,train,good,0,1024x1024,RGB,136.png
transistor,Objet,train,good,0,1024x1024,RGB,137.png
transistor,Objet,train,good,0,1024x1024,RGB,138.png
transistor,Objet,train,good,0,1024x1024,RGB,139.png
transistor,Objet,train,good,0,1024x1024,RGB,140.png
transistor,Objet,train,good,0,1024x1024,RGB,141.png
transistor,Objet,train,good,0,1024x1024,RGB,142.png
transistor,Objet,train,good,0,1024x1024,RGB,143.png
transistor,Objet,train,good,0,1024x1024,RGB,144.png
transistor,Objet,train,good,0,1024x1024,RGB,145.png
transistor,Objet,train,good,0,1024x1024,RGB,146.png
transistor,Objet,train,good,0,1024x1024,RGB,147.png
transistor,Objet,train,good,0,1024x1024,RGB,148.png
transistor,Objet,train,good,0,1024x1024,RGB,149.png
transistor,Objet,train,good,0,1024x1024,RGB,150.png
transistor,Objet,train,good,0,1024x1024,RGB,151.png
transistor,Objet,train,good,0,1024x1024,RGB,152.png
transistor,Objet,train,good,0,1024x1024,RGB,153.png
transistor,Objet,train,good,0,1024x1024,RGB,154.png
transistor,Objet,train,good,0,1024x1024,RGB,155.png
transistor,Objet,train,good,0,1024x1024,RGB,156.png
transistor,Objet,train,good,0,1024x1024,RGB,157.png
transistor,Objet,train,good,0,1024x1024,RGB,158.png
transistor,Objet,train,good,0,1024x1024,RGB,159.png
transistor,Objet,train,good,0,1024x1024,RGB,160.png
transistor,Objet,train,good,0,1024x1024,RGB,161.png
transistor,Objet,train,good,0,1024x1024,RGB,162.png
transistor,Objet,train,good,0,1024x1024,RGB,163.png
transistor,Objet,train,good,0,1024x1024,RGB,164.png
transistor,Objet,train,good,0,1024x1024,RGB,165.png
transistor,Objet,train,good,0,1024x1024,RGB,166.png
transistor,Objet,train,good,0,1024x1024,RGB,167.png
transistor,Objet,train,good,0,1024x1024,RGB,168.png
transistor,Objet,train,good,0,1024x1024,RGB,169.png
transistor,Objet,train,good,0,1024x1024,RGB,170.png
transistor,Objet,train,good,0,1024x1024,RGB,171.png
transistor,Objet,train,good,0,1024x1024,RGB,172.png
transistor,Objet,train,good,0,1024x1024,RGB,173.png
transistor,Objet,train,good,0,1024x1024,RGB,174.png
transistor,Objet,train,good,0,1024x1024,RGB,175.png
transistor,Objet,train,good,0,1024x1024,RGB,176.png
transistor,Objet,train,good,0,1024x1024,RGB,177.png
transistor,Objet,train,good,0,1024x1024,RGB,178.png
transistor,Objet,train,good,0,1024x1024,RGB,179.png
transistor,Objet,train,good,0,1024x1024,RGB,180.png
transistor,Objet,train,good,0,1024x1024,RGB,181.png
transistor,Objet,train,good,0,1024x1024,RGB,182.png
transistor,Objet,train,good,0,1024x1024,RGB,183.png
transistor,Objet,train,good,0,1024x1024,RGB,184.png
transistor,Objet,train,good,0,1024x1024,RGB,185.png
transistor,Objet,train,good,0,1024x1024,RGB,186.png
transistor,Objet,train,good,0,1024x1024,RGB,187.png
transistor,Objet,train,good,0,1024x1024,RGB,188.png
transistor,Objet,train,good,0,1024x1024,RGB,189.png
transistor,Objet,train,good,0,1024x1024,RGB,190.png
transistor,Objet,train,good,0,1024x1024,RGB,191.png
transistor,Objet,train,good,0,1024x1024,RGB,192.png
transistor,Objet,train,good,0,1024x1024,RGB,193.png
transistor,Objet,train,good,0,1024x1024,RGB,194.png
transistor,Objet,train,good,0,1024x1024,RGB,195.png
transistor,Objet,train,good,0,1024x1024,RGB,196.png
transistor,Objet,train,good,0,1024x1024,RGB,197.png
transistor,Objet,train,good,0,1024x1024,RGB,198.png
transistor,Objet,train,good,0,1024x1024,RGB,199.png
transistor,Objet,train,good,0,1024x1024,RGB,200.png
transistor,Objet,train,good,0,1024x1024,RGB,201.png
transistor,Objet,train,good,0,1024x1024,RGB,202.png
transistor,Objet,train,good,0,1024x1024,RGB,203.png
transistor,Objet,train,good,0,1024x1024,RGB,204.png
transistor,Objet,train,good,0,1024x1024,RGB,205.png
transistor,Objet,train,good,0,1024x1024,RGB,206.png
transistor,Objet,train,good,0,1024x1024,RGB,207.png
transistor,Objet,train,good,0,1024x1024,RGB,208.png
transistor,Objet,train,good,0,1024x1024,RGB,209.png
transistor,Objet,train,good,0,1024x1024,RGB,210.png
transistor,Objet,train,good,0,1024x1024,RGB,211.png
transistor,Objet,train,good,0,1024x1024,RGB,212.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,000.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,001.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,002.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,003.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,004.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,005.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,006.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,007.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,008.png
transistor,Objet,test,bent_lead,1,1024x1024,RGB,009.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,000.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,001.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,002.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,003.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,004.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,005.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,006.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,007.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,008.png
transistor,Objet,test,cut_lead,1,1024x1024,RGB,009.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,000.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,001.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,002.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,003.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,004.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,005.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,006.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,007.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,008.png
transistor,Objet,test,damaged_case,1,1024x1024,RGB,009.png
transistor,Objet,test,good,0,1024x1024,RGB,000.png
transistor,Objet,test,good,0,1024x1024,RGB,001.png
transistor,Objet,test,good,0,1024x1024,RGB,002.png
transistor,Objet,test,good,0,1024x1024,RGB,003.png
transistor,Objet,test,good,0,1024x1024,RGB,004.png
transistor,Objet,test,good,0,1024x1024,RGB,005.png
transistor,Objet,test,good,0,1024x1024,RGB,006.png
transistor,Objet,test,good,0,1024x1024,RGB,007.png
transistor,Objet,test,good,0,1024x1024,RGB,008.png
transistor,Objet,test,good,0,1024x1024,RGB,009.png
transistor,Objet,test,good,0,1024x1024,RGB,010.png
transistor,Objet,test,good,0,1024x1024,RGB,011.png
transistor,Objet,test,good,0,1024x1024,RGB,012.png
transistor,Objet,test,good,0,1024x1024,RGB,013.png
transistor,Objet,test,good,0,1024x1024,RGB,014.png
transistor,Objet,test,good,0,1024x1024,RGB,015.png
transistor,Objet,test,good,0,1024x1024,RGB,016.png
transistor,Objet,test,good,0,1024x1024,RGB,017.png
transistor,Objet,test,good,0,1024x1024,RGB,018.png
transistor,Objet,test,good,0,1024x1024,RGB,019.png
transistor,Objet,test,good,0,1024x1024,RGB,020.png
transistor,Objet,test,good,0,1024x1024,RGB,021.png
transistor,Objet,test,good,0,1024x1024,RGB,022.png
transistor,Objet,test,good,0,1024x1024,RGB,023.png
transistor,Objet,test,good,0,1024x1024,RGB,024.png
transistor,Objet,test,good,0,1024x1024,RGB,025.png
transistor,Objet,test,good,0,1024x1024,RGB,026.png
transistor,Objet,test,good,0,1024x1024,RGB,027.png
transistor,Objet,test,good,0,1024x1024,RGB,028.png
transistor,Objet,test,good,0,1024x1024,RGB,029.png
transistor,Objet,test,good,0,1024x1024,RGB,030.png
transistor,Objet,test,good,0,1024x1024,RGB,031.png
transistor,Objet,test,good,0,1024x1024,RGB,032.png
transistor,Objet,test,good,0,1024x1024,RGB,033.png
transistor,Objet,test,good,0,1024x1024,RGB,034.png
transistor,Objet,test,good,0,1024x1024,RGB,035.png
transistor,Objet,test,good,0,1024x1024,RGB,036.png
transistor,Objet,test,good,0,1024x1024,RGB,037.png
transistor,Objet,test,good,0,1024x1024,RGB,038.png
transistor,Objet,test,good,0,1024x1024,RGB,039.png
transistor,Objet,test,good,0,1024x1024,RGB,040.png
transistor,Objet,test,good,0,1024x1024,RGB,041.png
transistor,Objet,test,good,0,1024x1024,RGB,042.png
transistor,Objet,test,good,0,1024x1024,RGB,043.png
transistor,Objet,test,good,0,1024x1024,RGB,044.png
transistor,Objet,test,good,0,1024x1024,RGB,045.png
transistor,Objet,test,good,0,1024x1024,RGB,046.png
transistor,Objet,test,good,0,1024x1024,RGB,047.png
transistor,Objet,test,good,0,1024x1024,RGB,048.png
transistor,Objet,test,good,0,1024x1024,RGB,049.png
transistor,Objet,test,good,0,1024x1024,RGB,050.png
transistor,Objet,test,good,0,1024x1024,RGB,051.png
transistor,Objet,test,good,0,1024x1024,RGB,052.png
transistor,Objet,test,good,0,1024x1024,RGB,053.png
transistor,Objet,test,good,0,1024x1024,RGB,054.png
transistor,Objet,test,good,0,1024x1024,RGB,055.png
transistor,Objet,test,good,0,1024x1024,RGB,056.png
transistor,Objet,test,good,0,1024x1024,RGB,057.png
transistor,Objet,test,good,0,1024x1024,RGB,058.png
transistor,Objet,test,good,0,1024x1024,RGB,059.png
transistor,Objet,test,misplaced,1,1024x1024,RGB,000.png
transistor,Objet,test,misplaced,1,1024x1024,RGB,001.png
transistor,Objet,test,misplaced,1,1024x1024,RGB,002.png
transistor,Objet,test,misplaced,1,1024x1024,RGB,003.png
transistor,Objet,test,misplaced,1,1024x1024,RGB,004.png
